latitude,longitude
48.96320380329361,3.0264259012105743
42.91097727549691,3.023685092368792
42.91095029183936,3.023709549417648
42.91085131454719,3.02396642317858
50.5102218323847,3.02768744353489
50.46560128592871,3.0277473114233326
50.61380468628421,3.0278573627538456
44.12851025878769,3.024792139419457
50.45107716911867,3.028034566400635
43.01954279689027,3.0244648929174147
50.66659972337722,3.0281973044306767
43.01955177933754,3.0245139245609627
48.55431981952087,3.0272766606133668
50.59179861862136,3.028564206295751
42.73042625066094,3.024806855212073
42.73042625066094,3.024806855212073
42.73043524193212,3.0248068590436
44.133865441068565,3.02545682641542
50.59183448209114,3.028719313797126
50.65522964851857,3.028783816027078
50.65522964851857,3.028783816027078
49.62122442352481,3.0282447615114134
50.645878684976495,3.0288207970390584
43.17784958080854,3.025318511481428
49.49421356508689,3.0284371662569884
50.45157964023253,3.028990898770357
50.451588613567154,3.0290049635352805
42.62428947973842,3.025443444553786
50.404127452977015,3.0294974007912643
42.57489758775945,3.0255800382049096
42.57466383217768,3.0256529170210715
42.694992000560845,3.025815612958827
42.69488408831143,3.025900885698595
50.334137464290926,3.029807223470021
42.54280393174949,3.0260765687632816
42.542767967240735,3.0261008665047853
50.33411934703361,3.030466478229655
49.50583390775383,3.0299892899737
49.50583390775383,3.0299892899737
48.63104863714909,3.0299492486850683
48.631012653884966,3.029962798203917
50.63802556987115,3.0317938790941423
50.638034525994016,3.031864443767158
50.63808837125182,3.031864477935172
42.72921169603355,3.0277943184618974
42.7659416242748,3.027824069415721
46.2961671475725,3.029905260501962
42.76639112958821,3.028104967973306
45.90471627385311,3.02970579871842
50.66722682807577,3.032546619607933
45.90494136984592,3.0298091103654
48.51437804090538,3.03131787458095
48.51437804090538,3.03131787458095
50.571110285421454,3.032836732381911
50.57099360176437,3.032864842161818
50.61995992381839,3.0330097299351
50.57113716203763,3.0330199592770293
50.39539166936819,3.032989239452022
42.54995907464512,3.0285722363457674
50.54549479865269,3.0332003324239363
50.620103443416966,3.033277852747117
48.92919283631653,3.0322908581846946
48.929201795769465,3.0324136945948004
45.14222187643311,3.030280154774985
45.14222180011952,3.0305600553375203
44.45780326829653,3.030265678121052
44.45780326829653,3.030265678121052
44.45780326829653,3.030265678121052
44.45781227028856,3.0302656829385737
43.77957413214292,3.030565207608688
43.77957413214292,3.030565207608688
50.61962740342933,3.034716413627603
43.77956512995066,3.030577622630389
43.77957412865894,3.030577627439876
50.619645344441366,3.0347446392959294
47.93224243112247,3.033049910071042
44.806942927094674,3.031389540270314
44.806942927094674,3.031389540270314
50.6295709417924,3.035019584710407
50.62947218436281,3.03516060979953
45.379511877644426,3.0319552933055416
45.14209538369831,3.0318449815307518
45.14209538369831,3.0318449815307518
42.684741061127525,3.030673496063488
44.30986000216594,3.03191667775808
42.79805009194917,3.031123998261368
48.77019122694274,3.03487292301938
50.488820832967846,3.0361036085845323
42.94256727888634,3.0314218704212843
50.63000134027939,3.036303853283305
42.94246830920845,3.0315809456193725
50.369849726453225,3.03636947202099
50.369777880331206,3.03645364125262
50.63272041559232,3.036771459007204
50.48587647817544,3.036678334656021
50.48587647817544,3.036678334656021
49.11724671631546,3.035722771832704
49.11721971072424,3.0358323322252057
50.37015482112188,3.036860984404082
50.370172768048846,3.036889071380068
43.010466220149176,3.0322920321845186
42.68399437073114,3.032196399726537
42.68367068089288,3.0322571523707693
50.57716718116872,3.0373087131878678
50.64467387851424,3.037358873784127
42.76614717032773,3.032315086248923
48.77036174721682,3.0360976071950074
42.9333581636496,3.0324816548573854
42.54905001036336,3.0324381021755697
42.83672417878142,3.032769759564876
43.17823424319356,3.0331232249832456
43.36132754840305,3.033240826836109
50.558301212812026,3.038069638539418
46.746531768399066,3.035497683324453
46.746531768399066,3.035497683324453
46.746531768399066,3.035497683324453
46.74654076838825,3.035510787989568
43.17858497203453,3.0333446585599093
42.69756136985125,3.033252171714669
45.45436592872692,3.034902622193416
45.45436592872692,3.034902622193416
42.69749841016687,3.033325270970735
42.69749841016687,3.033325270970735
47.14544182860011,3.036209169970943
43.01069064166962,3.0336524721105884
43.49815577468659,3.033937907574255
43.49815577468659,3.033937907574255
42.78654885062689,3.033583831999252
43.18381080249771,3.033851638379365
42.7388846724441,3.0336051222880758
42.7388846724441,3.0336051222880758
42.78665669015091,3.033779220457216
42.60677412003537,3.033699398758715
42.68439848346394,3.0337443033730565
42.60677411619788,3.033711568998753
42.60680106761215,3.0337724358146407
42.60682803823549,3.033772451430378
42.78666564721694,3.0338890966567837
43.194991338396335,3.0341532501556765
50.62562096700604,3.039235216417462
42.80931605296214,3.0339877882910904
42.80941491763735,3.0341343980739914
43.19524311794912,3.0343992838189195
45.45342016232687,3.035797608189899
42.82257913885702,3.034276498540323
50.55813020622416,3.0395911624542595
50.60963725292545,3.0397445766335496
50.60961929471773,3.039772770069239
42.63209065015814,3.034359334163596
50.60977184002611,3.039843410135328
42.63216255792763,3.034408078705247
50.62428356354415,3.0399254607064057
42.63212657660729,3.034468935142621
42.69376675320625,3.034590731580056
50.60970893616941,3.040097229474036
42.63182080749282,3.0347609656697574
45.69645791160765,3.0367644040472204
45.69645791160765,3.0367644040472204
43.420603405326816,3.03537326643772
50.58807967632641,3.040601594220958
42.56519479013022,3.0351226206106943
42.73387596541157,3.0352853915699094
50.64850466868136,3.0410033284111475
50.64840591189332,3.0411302802016302
50.64834308871236,3.0411443434318226
50.648361036857445,3.0411443581410924
42.565545249138815,3.0355606507532773
48.94694178619206,3.0400019032328216
44.35266047072004,3.036820980557647
44.35266046652182,3.036833526034723
42.80046736538207,3.0360218174320703
45.873079365045314,3.0383646338064847
45.873079365045314,3.0383646338064847
42.80025144546905,3.0363635844212533
50.49630496491191,3.0422444033734366
42.70193888157168,3.036655717197522
42.70149830870947,3.036692010019672
42.86110082659719,3.0369395121724145
49.87863564056256,3.0420664759293263
42.5384677434141,3.03689347821405
48.381706943474256,3.041030572888011
48.38167994859696,3.041044057609346
50.76569500790394,3.043348770167732
48.948164102877314,3.041927895047236
50.63489901580893,3.043419297585588
45.33283935884143,3.039294669818706
50.63489899605733,3.0434757412499573
43.02166143993636,3.037777334118318
43.02166143993636,3.037777334118318
50.62859903768376,3.043484397036014
50.62877851940379,3.0434986616303927
50.63489898122679,3.043518073998205
50.76580256905188,3.0436601149366744
45.33276727399064,3.039435048084289
42.7043570166112,3.0379616372444644
50.58873368268561,3.0439997309651443
50.66095052038413,3.0441336280276445
45.33247887800001,3.0401497520891394
50.661049102378094,3.044500789794267
50.5432024899453,3.044579663755129
50.66116567181805,3.04475502264268
50.58749479186008,3.0449995771380083
50.58753069136163,3.0449996092741345
50.63462021539226,3.0450982467448555
50.63071634181644,3.0452640581554142
50.6041608249669,3.0453106492418622
50.60409799206418,3.0453387971294434
42.61809997657424,3.039183616059217
50.6201713468962,3.0455366920926568
42.6181358752059,3.039354056770299
49.99427002351216,3.0451158791206647
50.63200845443599,3.0457731866208078
50.61816095907209,3.045831100378748
50.61850193675797,3.0459724746049104
43.23794069744996,3.0402688094008163
50.631613434064064,3.046182016519143
50.62259415580261,3.046314798961688
50.6226031302161,3.0463148072363064
50.622683863045786,3.0464136340983115
46.39416118647068,3.0428690774352702
42.85802423714636,3.040298849263588
42.85800623412506,3.040347728300812
50.470703211645365,3.046583072807639
48.19534356336408,3.044586702722036
43.2377874962268,3.041019203937084
48.19513649851336,3.0448826050323547
42.858446687245966,3.040800284262078
42.57479402728497,3.040650660133896
50.52819435620377,3.047298085679583
50.52819435620377,3.047298085679583
42.5594032890376,3.0409074705412094
46.92688434896728,3.044329471074763
46.92688434896728,3.044329471074763
50.6037920194512,3.0475666663827425
42.83709888671808,3.041347346491508
42.83722473447835,3.041457402628785
42.83722473447835,3.041457402628785
